UCMerced_LandUse/agricultural/agricultural49.tif,0
UCMerced_LandUse/agricultural/agricultural00.tif,0
UCMerced_LandUse/agricultural/agricultural51.tif,0
UCMerced_LandUse/agricultural/agricultural01.tif,0
UCMerced_LandUse/agricultural/agricultural50.tif,0
UCMerced_LandUse/agricultural/agricultural02.tif,0
UCMerced_LandUse/agricultural/agricultural52.tif,0
UCMerced_LandUse/agricultural/agricultural03.tif,0
UCMerced_LandUse/agricultural/agricultural53.tif,0
UCMerced_LandUse/agricultural/agricultural04.tif,0
UCMerced_LandUse/agricultural/agricultural54.tif,0
UCMerced_LandUse/agricultural/agricultural05.tif,0
UCMerced_LandUse/agricultural/agricultural61.tif,0
UCMerced_LandUse/agricultural/agricultural06.tif,0
UCMerced_LandUse/agricultural/agricultural62.tif,0
UCMerced_LandUse/agricultural/agricultural07.tif,0
UCMerced_LandUse/agricultural/agricultural63.tif,0
UCMerced_LandUse/agricultural/agricultural08.tif,0
UCMerced_LandUse/agricultural/agricultural64.tif,0
UCMerced_LandUse/agricultural/agricultural09.tif,0
UCMerced_LandUse/agricultural/agricultural65.tif,0
UCMerced_LandUse/agricultural/agricultural10.tif,0
UCMerced_LandUse/agricultural/agricultural66.tif,0
UCMerced_LandUse/agricultural/agricultural11.tif,0
UCMerced_LandUse/agricultural/agricultural67.tif,0
UCMerced_LandUse/agricultural/agricultural12.tif,0
UCMerced_LandUse/agricultural/agricultural68.tif,0
UCMerced_LandUse/agricultural/agricultural13.tif,0
UCMerced_LandUse/agricultural/agricultural69.tif,0
UCMerced_LandUse/agricultural/agricultural14.tif,0
UCMerced_LandUse/agricultural/agricultural70.tif,0
UCMerced_LandUse/agricultural/agricultural15.tif,0
UCMerced_LandUse/agricultural/agricultural71.tif,0
UCMerced_LandUse/agricultural/agricultural16.tif,0
UCMerced_LandUse/agricultural/agricultural72.tif,0
UCMerced_LandUse/agricultural/agricultural17.tif,0
UCMerced_LandUse/agricultural/agricultural73.tif,0
UCMerced_LandUse/agricultural/agricultural18.tif,0
UCMerced_LandUse/agricultural/agricultural74.tif,0
UCMerced_LandUse/agricultural/agricultural19.tif,0
UCMerced_LandUse/agricultural/agricultural75.tif,0
UCMerced_LandUse/agricultural/agricultural20.tif,0
UCMerced_LandUse/agricultural/agricultural76.tif,0
UCMerced_LandUse/agricultural/agricultural21.tif,0
UCMerced_LandUse/agricultural/agricultural77.tif,0
UCMerced_LandUse/agricultural/agricultural22.tif,0
UCMerced_LandUse/agricultural/agricultural78.tif,0
UCMerced_LandUse/agricultural/agricultural23.tif,0
UCMerced_LandUse/agricultural/agricultural79.tif,0
UCMerced_LandUse/agricultural/agricultural24.tif,0
UCMerced_LandUse/agricultural/agricultural80.tif,0
UCMerced_LandUse/agricultural/agricultural25.tif,0
UCMerced_LandUse/agricultural/agricultural81.tif,0
UCMerced_LandUse/agricultural/agricultural26.tif,0
UCMerced_LandUse/agricultural/agricultural82.tif,0
UCMerced_LandUse/agricultural/agricultural27.tif,0
UCMerced_LandUse/agricultural/agricultural83.tif,0
UCMerced_LandUse/agricultural/agricultural28.tif,0
UCMerced_LandUse/agricultural/agricultural84.tif,0
UCMerced_LandUse/agricultural/agricultural29.tif,0
UCMerced_LandUse/agricultural/agricultural85.tif,0
UCMerced_LandUse/agricultural/agricultural30.tif,0
UCMerced_LandUse/agricultural/agricultural86.tif,0
UCMerced_LandUse/agricultural/agricultural31.tif,0
UCMerced_LandUse/agricultural/agricultural87.tif,0
UCMerced_LandUse/agricultural/agricultural32.tif,0
UCMerced_LandUse/agricultural/agricultural88.tif,0
UCMerced_LandUse/agricultural/agricultural33.tif,0
UCMerced_LandUse/agricultural/agricultural89.tif,0
UCMerced_LandUse/agricultural/agricultural34.tif,0
UCMerced_LandUse/agricultural/agricultural90.tif,0
UCMerced_LandUse/agricultural/agricultural35.tif,0
UCMerced_LandUse/agricultural/agricultural91.tif,0
UCMerced_LandUse/agricultural/agricultural36.tif,0
UCMerced_LandUse/agricultural/agricultural92.tif,0
UCMerced_LandUse/agricultural/agricultural37.tif,0
UCMerced_LandUse/agricultural/agricultural93.tif,0
UCMerced_LandUse/agricultural/agricultural38.tif,0
UCMerced_LandUse/agricultural/agricultural94.tif,0
UCMerced_LandUse/agricultural/agricultural39.tif,0
UCMerced_LandUse/baseball_diamond/baseballdiamond42.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond00.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond41.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond01.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond43.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond02.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond44.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond03.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond49.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond04.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond50.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond05.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond51.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond06.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond52.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond07.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond53.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond08.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond54.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond09.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond55.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond10.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond56.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond11.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond57.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond12.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond58.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond13.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond59.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond14.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond60.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond15.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond61.tif,1
UCMerced_LandUse/baseball_diamond/baseballdiamond16.tif,1
